PerformanceID,EmployeeID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
PERF7081,EMP2432,2022-01-03,3,5,3,4,3,2,4,2
PERF7082,EMP1236,2022-12-13,1,5,3,0,4,4,1,4
PERF7083,EMP1913,2022-09-06,5,1,4,2,0,3,2,5
PERF7084,EMP1672,2024-06-07,4,5,1,0,0,4,2,5
PERF7085,EMP2000,2023-11-30,3,2,2,5,5,3,2,1
PERF7086,EMP1345,2023-07-03,1,2,5,5,4,4,1,4
PERF7087,EMP1024,2024-10-19,4,1,1,5,4,2,4,5
PERF7088,EMP1016,2022-04-05,3,5,5,1,1,3,4,1
PERF7089,EMP1806,2024-12-23,3,3,3,1,1,5,1,5
PERF7090,EMP1739,2022-02-14,3,1,3,2,3,1,2,3
PERF7091,EMP2483,2023-06-12,3,2,5,1,1,5,4,5
PERF7092,EMP1551,2024-03-30,5,2,1,5,2,1,4,5
PERF7093,EMP1139,2022-04-21,3,5,1,0,3,3,3,5
PERF7094,EMP1930,2023-03-03,5,5,5,4,1,4,1,2
PERF7095,EMP1484,2024-01-02,5,3,2,2,3,3,3,5
PERF7096,EMP1348,2022-08-12,4,5,1,5,2,4,5,4
PERF7097,EMP1669,2022-05-17,2,3,3,3,3,5,4,2
PERF7098,EMP2410,2024-08-08,4,5,2,2,0,3,3,3
PERF7099,EMP1907,2023-01-05,3,4,3,0,3,4,4,3
PERF7100,EMP1207,2022-01-21,5,2,1,4,2,5,2,2
PERF7101,EMP2313,2022-06-25,5,3,2,2,0,2,1,4
PERF7102,EMP1351,2022-04-27,3,1,5,3,2,3,1,1
PERF7103,EMP1998,2024-06-15,1,4,4,2,3,3,3,2
PERF7104,EMP1114,2023-03-06,3,3,4,5,1,4,4,2
PERF7105,EMP1453,2022-08-02,3,5,4,3,1,3,3,4
PERF7106,EMP1958,2024-10-06,5,5,5,5,0,2,5,3
PERF7107,EMP2101,2022-08-05,2,1,2,5,3,3,5,1
PERF7108,EMP1344,2024-06-27,5,3,3,0,0,4,5,1
PERF7109,EMP1760,2022-04-02,5,1,1,4,1,4,4,3
PERF7110,EMP2190,2022-06-07,5,3,4,5,3,2,2,5
PERF7111,EMP2136,2024-01-29,1,5,4,2,4,2,5,4
PERF7112,EMP1617,2024-06-02,2,2,3,4,0,1,4,1
PERF7113,EMP1281,2022-02-05,3,3,5,4,1,1,5,2
PERF7114,EMP1592,2022-08-04,5,2,4,3,5,4,5,1
PERF7115,EMP2246,2023-02-26,1,3,5,0,5,3,3,5
PERF7116,EMP1063,2023-12-28,5,3,5,4,1,1,4,5
PERF7117,EMP2433,2022-01-19,5,2,5,2,4,1,5,5
PERF7118,EMP1538,2024-08-01,2,4,1,4,1,3,4,4
PERF7119,EMP1806,2024-01-26,1,4,3,5,1,2,5,1
PERF7120,EMP1052,2023-05-04,2,4,2,4,3,2,3,4
PERF7121,EMP2104,2022-12-20,3,3,5,1,4,4,1,4
PERF7122,EMP2166,2023-02-23,3,2,2,4,0,1,5,1
PERF7123,EMP2465,2023-06-02,5,4,2,0,2,5,1,1
PERF7124,EMP1277,2023-02-25,1,3,2,1,4,2,2,5
PERF7125,EMP2325,2022-11-21,2,2,2,1,5,1,3,4
PERF7126,EMP1092,2022-03-24,3,5,5,5,0,5,5,1
PERF7127,EMP1493,2023-02-02,2,2,2,1,3,4,5,1
PERF7128,EMP2196,2023-09-08,3,1,4,4,3,5,3,5
PERF7129,EMP1740,2022-12-23,1,5,2,4,1,5,2,3
PERF7130,EMP1501,2024-07-04,5,3,4,1,5,5,5,5
PERF7131,EMP2193,2023-09-14,1,2,3,2,5,3,2,2
PERF7132,EMP2184,2024-09-25,2,4,1,0,1,4,3,3
PERF7133,EMP1509,2022-11-16,3,4,3,5,0,1,3,2
PERF7134,EMP1833,2023-11-07,3,4,4,0,1,3,4,5
PERF7135,EMP2242,2022-11-22,4,5,1,2,0,5,1,2
PERF7136,EMP1240,2024-02-08,1,3,1,2,4,1,5,4
PERF7137,EMP2179,2024-12-07,5,3,4,0,1,3,2,3
PERF7138,EMP2142,2023-07-10,5,2,1,1,5,2,5,1
PERF7139,EMP1794,2024-03-02,3,1,5,4,5,3,1,4
PERF7140,EMP1720,2024-12-10,4,3,4,5,3,3,1,4
PERF7141,EMP1316,2022-01-06,2,5,1,0,4,3,1,2
PERF7142,EMP1241,2023-08-28,3,2,3,2,3,4,2,4
PERF7143,EMP1482,2023-08-22,2,3,4,4,3,1,1,2
PERF7144,EMP1081,2023-07-25,3,4,3,4,4,1,1,1
PERF7145,EMP1475,2023-12-27,1,5,1,5,3,2,4,2
PERF7146,EMP1376,2024-04-10,5,1,5,2,2,3,5,5
PERF7147,EMP1714,2022-09-15,4,2,3,4,2,3,1,1
PERF7148,EMP2281,2024-01-30,1,2,4,4,5,1,2,2
PERF7149,EMP2484,2023-04-06,3,2,3,3,3,1,4,5
PERF7150,EMP2089,2023-04-10,3,4,2,4,3,1,1,1
PERF7151,EMP1312,2022-05-01,4,5,3,1,0,1,1,3
PERF7152,EMP1502,2023-09-24,3,4,3,1,0,2,1,3
PERF7153,EMP1932,2024-02-20,3,1,4,5,0,3,4,2
PERF7154,EMP2411,2024-07-10,3,4,2,0,5,4,5,3
PERF7155,EMP1295,2024-06-19,5,2,4,5,2,4,1,2
PERF7156,EMP1800,2022-02-21,4,1,1,0,1,1,2,5
PERF7157,EMP1970,2023-12-04,1,5,4,2,5,1,1,4
PERF7158,EMP2089,2023-01-13,1,2,4,0,1,1,5,2
PERF7159,EMP1777,2024-01-14,3,4,2,0,3,2,5,1
PERF7160,EMP2118,2023-11-27,4,3,5,0,0,4,3,2
PERF7161,EMP2469,2024-02-05,5,2,4,0,5,1,4,4
PERF7162,EMP1545,2023-05-12,4,4,3,5,4,3,4,2
PERF7163,EMP2228,2022-03-01,3,1,1,0,5,4,1,2
PERF7164,EMP1615,2023-05-29,4,3,2,0,5,4,2,5
PERF7165,EMP1816,2022-04-05,3,4,5,0,5,5,4,1
PERF7166,EMP1815,2024-06-06,2,2,3,0,4,4,1,5
PERF7167,EMP1084,2022-09-15,4,3,2,0,5,1,2,5
PERF7168,EMP1660,2022-10-10,5,2,4,0,1,1,1,4
PERF7169,EMP2354,2022-09-14,2,5,1,2,4,1,4,3
PERF7170,EMP2239,2022-12-18,1,3,1,0,2,2,3,5
PERF7171,EMP1049,2023-05-16,5,3,2,3,2,1,5,2
PERF7172,EMP2411,2023-12-21,5,5,2,2,4,1,1,2
PERF7173,EMP1395,2022-09-04,4,4,1,2,4,5,2,5
PERF7174,EMP1266,2022-05-25,3,3,2,5,3,3,2,3
PERF7175,EMP1259,2023-12-26,4,2,4,3,0,4,4,4
PERF7176,EMP1407,2022-10-07,3,4,3,2,2,3,4,4
PERF7177,EMP2385,2022-11-25,2,5,1,1,0,3,5,5
PERF7178,EMP1530,2024-12-26,3,3,4,4,2,5,4,3
PERF7179,EMP1615,2023-02-27,3,1,2,4,4,1,4,3
PERF7180,EMP2248,2023-04-10,1,5,2,2,4,5,5,5
PERF7181,EMP1301,2023-12-07,5,3,3,5,1,1,3,2
PERF7182,EMP1684,2023-07-13,2,1,1,4,1,3,3,1
PERF7183,EMP1811,2024-05-18,5,4,3,4,1,5,5,4
PERF7184,EMP2037,2022-09-19,1,5,1,0,3,4,5,2
PERF7185,EMP1361,2023-04-20,1,3,2,5,2,1,5,2
PERF7186,EMP1074,2022-07-19,4,5,3,2,2,5,2,2
PERF7187,EMP1567,2023-12-17,3,5,1,0,0,3,1,1
PERF7188,EMP1028,2024-02-29,2,1,2,1,5,3,1,5
PERF7189,EMP1474,2024-07-27,1,3,1,4,5,3,2,4
PERF7190,EMP1221,2023-07-02,4,1,4,3,1,5,3,2
PERF7191,EMP1845,2022-11-29,5,2,1,5,5,3,4,5
PERF7192,EMP1931,2023-05-23,4,4,3,4,4,4,3,3
PERF7193,EMP1725,2022-07-23,1,1,3,2,5,3,5,2
PERF7194,EMP1749,2023-05-12,2,5,3,2,3,4,2,3
PERF7195,EMP1483,2024-09-29,3,5,3,1,2,3,1,2
PERF7196,EMP1969,2022-12-06,4,1,4,3,0,3,3,3
PERF7197,EMP1419,2023-10-31,1,2,4,3,4,5,5,3
PERF7198,EMP1561,2024-04-10,5,4,2,5,5,3,4,3
PERF7199,EMP2459,2024-08-03,4,5,1,4,4,5,4,4
PERF7200,EMP1297,2024-12-07,3,3,4,0,5,2,5,2
PERF7201,EMP1084,2022-12-11,5,2,1,0,2,1,1,5
PERF7202,EMP1715,2023-02-20,4,2,1,2,4,1,4,1
PERF7203,EMP1486,2022-01-26,2,3,5,1,1,2,2,1
PERF7204,EMP1353,2023-11-20,4,3,3,2,4,3,3,3
PERF7205,EMP1588,2022-09-07,3,3,4,1,1,1,1,2
PERF7206,EMP1040,2023-01-02,5,1,1,2,0,5,5,4
PERF7207,EMP2318,2022-02-10,2,3,5,5,0,4,2,3
PERF7208,EMP2017,2022-11-08,3,1,5,3,3,1,3,5
PERF7209,EMP1240,2022-12-08,2,1,1,5,2,1,4,5
PERF7210,EMP1607,2023-01-31,3,5,1,3,4,3,2,5
PERF7211,EMP1080,2022-10-24,3,1,4,3,0,1,3,3
PERF7212,EMP1454,2022-05-16,2,2,5,1,4,2,1,2
PERF7213,EMP2451,2024-04-22,2,3,2,0,5,3,5,2
PERF7214,EMP1931,2023-10-11,3,5,3,4,3,4,1,2
PERF7215,EMP1629,2023-02-05,2,4,2,4,5,1,2,1
PERF7216,EMP2194,2023-08-10,2,2,1,1,2,5,2,4
PERF7217,EMP1966,2022-07-06,5,2,2,4,0,5,1,4
PERF7218,EMP2269,2022-05-05,2,4,3,5,4,3,2,1
PERF7219,EMP1029,2022-07-04,4,4,1,2,2,4,3,1
PERF7220,EMP1265,2023-02-04,1,4,1,4,2,3,4,1
PERF7221,EMP2036,2022-01-01,5,3,5,0,4,3,1,5
PERF7222,EMP1866,2024-12-09,1,1,4,4,2,2,4,3
PERF7223,EMP2321,2024-12-26,5,1,4,1,5,5,4,3
PERF7224,EMP1391,2022-06-04,3,1,1,5,0,1,3,4
PERF7225,EMP1373,2024-01-07,1,1,1,5,2,5,5,2
PERF7226,EMP2349,2024-11-02,3,4,3,2,5,1,3,2
PERF7227,EMP2111,2022-08-15,4,1,1,5,4,1,5,1
PERF7228,EMP1429,2024-01-13,1,3,4,1,1,1,3,1
PERF7229,EMP1462,2024-11-07,5,1,3,3,0,3,3,2
PERF7230,EMP1850,2024-01-26,3,5,3,4,0,4,4,2
PERF7231,EMP2192,2024-11-05,2,2,3,0,2,1,5,3
PERF7232,EMP1625,2023-08-15,4,1,1,0,0,3,3,4
PERF7233,EMP1240,2024-03-01,1,3,3,1,5,5,2,5
PERF7234,EMP1053,2023-05-02,4,3,1,4,0,3,4,1
PERF7235,EMP1292,2024-10-18,1,3,2,1,3,5,4,1
PERF7236,EMP1405,2023-11-12,2,5,2,2,3,4,2,5
PERF7237,EMP2092,2022-05-17,5,3,1,1,0,5,1,5
PERF7238,EMP1868,2023-11-02,1,2,3,2,2,1,3,5
PERF7239,EMP2405,2022-03-31,1,1,5,4,4,2,5,1
PERF7240,EMP1199,2022-06-21,5,5,3,4,5,3,4,5
PERF7241,EMP1750,2022-11-29,4,5,2,1,5,3,3,1
PERF7242,EMP1081,2024-10-01,3,2,5,5,4,2,2,3
PERF7243,EMP2044,2024-01-03,5,2,4,0,5,5,4,2
PERF7244,EMP1672,2024-09-25,5,5,4,5,2,3,5,1
PERF7245,EMP1941,2024-07-01,2,3,1,3,1,2,2,2
PERF7246,EMP2095,2024-03-05,3,2,5,0,4,3,1,1
PERF7247,EMP2212,2024-10-29,1,4,5,2,5,5,5,4
PERF7248,EMP1106,2024-10-06,3,5,4,3,1,2,4,3
PERF7249,EMP2100,2024-09-30,4,1,2,1,1,1,3,5
PERF7250,EMP1136,2022-07-28,1,4,4,1,2,2,1,4
PERF7251,EMP1056,2023-04-28,1,5,1,5,2,2,5,1
PERF7252,EMP1663,2023-03-05,1,5,1,0,0,2,1,5
PERF7253,EMP1043,2022-01-09,5,5,3,4,2,3,2,3
PERF7254,EMP2222,2024-04-06,4,1,3,1,0,3,5,5
PERF7255,EMP2114,2022-09-08,2,1,2,4,5,1,3,4
PERF7256,EMP2452,2022-05-14,5,3,5,4,3,5,5,5
PERF7257,EMP2209,2024-03-11,2,3,2,1,4,4,4,2
PERF7258,EMP2373,2024-05-14,3,3,1,0,2,4,5,1
PERF7259,EMP2444,2022-04-19,2,2,1,1,1,5,4,1
PERF7260,EMP2449,2024-04-04,4,2,5,5,1,2,4,1
PERF7261,EMP1816,2023-10-05,2,5,4,0,5,1,3,2
PERF7262,EMP1083,2022-11-04,1,2,5,1,2,5,3,2
PERF7263,EMP1631,2022-07-16,2,3,1,3,3,4,3,5
PERF7264,EMP2337,2022-05-06,3,1,5,5,1,3,1,1
PERF7265,EMP1323,2024-08-09,5,1,1,4,3,1,1,5
PERF7266,EMP1155,2023-07-10,1,2,1,1,3,4,5,4
PERF7267,EMP2437,2023-05-05,1,3,5,5,2,2,5,5
PERF7268,EMP1932,2024-08-19,3,5,3,5,0,4,3,2
PERF7269,EMP1218,2024-09-26,1,4,5,2,3,2,1,2
PERF7270,EMP1132,2024-04-07,1,3,4,0,1,2,4,2
PERF7271,EMP2160,2023-03-16,3,1,4,3,1,2,3,5
PERF7272,EMP1051,2023-03-04,3,1,4,5,2,5,1,1
PERF7273,EMP1671,2022-09-02,2,3,4,3,4,2,4,3
PERF7274,EMP1099,2022-10-13,5,5,1,1,0,3,1,4
PERF7275,EMP1214,2023-10-26,2,5,4,0,1,4,2,1
PERF7276,EMP2344,2022-08-20,2,1,5,1,3,5,5,2
PERF7277,EMP1175,2022-08-15,2,2,3,4,1,5,5,2
PERF7278,EMP1503,2022-09-12,2,2,2,3,3,3,1,2
PERF7279,EMP2089,2022-09-22,2,1,5,2,1,2,5,2
PERF7280,EMP1490,2024-08-08,2,4,2,3,1,4,4,4
PERF7281,EMP1207,2022-06-17,4,4,3,0,1,2,4,2
PERF7282,EMP2476,2023-09-03,1,2,3,3,5,5,1,2
PERF7283,EMP1561,2023-01-15,1,3,2,5,0,5,3,4
PERF7284,EMP2410,2022-09-12,4,3,2,1,1,5,4,3
PERF7285,EMP1747,2023-05-31,1,1,5,0,4,4,1,1
PERF7286,EMP1606,2024-12-15,2,3,5,2,5,5,2,3
PERF7287,EMP1236,2023-04-18,3,4,3,4,0,3,1,2
PERF7288,EMP2225,2024-02-29,4,5,3,4,0,5,3,3
PERF7289,EMP1427,2023-03-01,5,2,5,2,3,5,4,3
PERF7290,EMP1324,2024-12-25,4,1,4,4,5,4,2,3
PERF7291,EMP1295,2023-11-12,2,1,2,2,4,5,2,5
PERF7292,EMP1100,2022-05-22,2,2,2,4,2,4,5,4
PERF7293,EMP2225,2022-04-21,2,4,5,1,0,2,3,2
PERF7294,EMP1249,2023-04-15,5,3,1,0,1,5,5,3
PERF7295,EMP1614,2022-08-28,4,1,5,1,4,1,4,1
PERF7296,EMP1183,2022-08-26,2,3,1,2,4,1,5,1
PERF7297,EMP1549,2024-09-13,4,5,5,2,2,2,2,1
PERF7298,EMP1851,2022-08-22,5,5,1,4,3,3,1,2
PERF7299,EMP1819,2024-03-04,5,2,5,3,3,1,2,5
PERF7300,EMP1490,2023-01-06,5,2,4,4,1,1,1,3
PERF7301,EMP1937,2022-03-29,3,1,1,0,3,5,1,5
PERF7302,EMP2282,2022-04-10,5,1,3,3,3,2,4,2
PERF7303,EMP1525,2023-01-24,2,3,2,1,4,5,1,1
PERF7304,EMP1203,2024-06-30,2,3,2,0,0,3,3,1
PERF7305,EMP1049,2023-02-24,5,3,1,0,0,5,5,4
PERF7306,EMP1223,2024-11-24,5,3,1,3,3,1,3,4
PERF7307,EMP2253,2023-04-16,4,1,4,0,1,2,3,3
PERF7308,EMP1783,2024-09-15,3,3,5,3,1,2,1,3
PERF7309,EMP2093,2023-02-27,4,5,5,1,5,4,1,1
PERF7310,EMP2213,2024-02-05,3,5,5,2,5,3,5,3
PERF7311,EMP2193,2024-06-21,2,3,5,5,3,4,3,5
PERF7312,EMP2207,2022-02-10,5,5,4,5,1,5,5,4
PERF7313,EMP1843,2024-06-18,4,4,4,5,3,1,5,3
PERF7314,EMP2171,2022-01-26,2,4,3,3,5,4,4,4
PERF7315,EMP1267,2022-11-01,4,4,3,1,5,1,3,2
PERF7316,EMP2356,2022-05-27,1,5,5,1,0,3,1,3
PERF7317,EMP1176,2023-04-10,3,2,1,4,0,1,2,4
PERF7318,EMP1712,2024-04-30,1,1,1,1,4,3,4,4
PERF7319,EMP1756,2023-03-28,2,1,5,2,5,1,1,1
PERF7320,EMP1839,2024-06-05,1,4,2,4,5,3,3,1
PERF7321,EMP1016,2023-12-09,5,1,2,3,1,2,5,4
PERF7322,EMP1824,2023-03-11,1,1,5,2,0,5,5,2
PERF7323,EMP2222,2024-08-20,2,4,1,2,0,4,1,5
PERF7324,EMP2193,2022-05-24,5,3,5,2,0,4,1,2
PERF7325,EMP1025,2022-09-14,4,5,4,2,1,5,3,1
PERF7326,EMP1203,2024-04-12,3,3,3,5,0,4,3,4
PERF7327,EMP1860,2024-07-08,3,3,5,5,2,2,1,3
PERF7328,EMP1976,2023-08-10,2,4,4,2,1,5,4,1
PERF7329,EMP1354,2024-06-27,1,5,4,5,1,2,1,5
PERF7330,EMP1205,2023-05-19,4,4,1,1,1,1,4,2
PERF7331,EMP1386,2022-05-24,2,2,1,0,0,5,4,4
PERF7332,EMP1747,2022-01-03,1,2,5,3,3,4,5,3
PERF7333,EMP2273,2023-09-09,1,2,3,1,5,3,1,2
PERF7334,EMP1976,2024-02-16,4,4,4,2,5,4,3,5
PERF7335,EMP1423,2024-12-03,5,4,4,1,2,2,4,4
PERF7336,EMP1168,2023-11-09,2,2,1,1,2,1,2,5
PERF7337,EMP2144,2023-03-30,2,4,5,2,5,1,1,3
PERF7338,EMP1079,2023-08-15,5,3,5,2,0,3,3,5
PERF7339,EMP1668,2024-08-31,4,4,4,1,3,5,4,3
PERF7340,EMP1540,2022-08-13,3,5,5,1,1,5,4,5
PERF7341,EMP1500,2024-06-09,2,1,4,2,4,4,1,3
PERF7342,EMP1484,2023-07-03,3,2,3,4,1,3,3,3
PERF7343,EMP2470,2023-03-24,5,1,2,2,5,3,1,4
PERF7344,EMP2160,2022-08-11,4,2,2,5,2,1,5,4
PERF7345,EMP1707,2022-11-08,5,3,5,4,3,3,1,2
PERF7346,EMP1234,2024-01-21,1,3,2,0,4,4,5,3
PERF7347,EMP1108,2022-07-06,4,1,4,2,2,3,3,1
PERF7348,EMP1637,2024-06-06,3,3,4,1,5,4,1,1
PERF7349,EMP1293,2023-02-26,2,1,4,4,3,3,5,2
PERF7350,EMP1808,2023-04-29,3,5,4,0,2,4,1,5
PERF7351,EMP1688,2024-08-21,3,2,3,1,2,1,3,1
PERF7352,EMP1710,2022-04-10,2,2,2,4,2,1,1,2
PERF7353,EMP1662,2024-03-20,3,5,5,2,5,3,5,2
PERF7354,EMP1457,2022-10-27,5,4,1,4,1,2,3,3
PERF7355,EMP1567,2024-03-23,2,5,2,5,0,4,2,5
PERF7356,EMP2168,2023-08-26,3,5,5,3,2,4,1,5
PERF7357,EMP2134,2024-10-25,2,5,1,5,4,1,5,4
PERF7358,EMP2175,2022-10-17,4,1,2,5,3,3,3,2
PERF7359,EMP1880,2023-03-26,3,1,2,2,0,5,5,4
PERF7360,EMP1890,2024-07-27,4,4,5,0,2,4,5,4
PERF7361,EMP2398,2023-06-15,3,5,5,1,1,3,2,3
PERF7362,EMP2281,2022-08-31,3,5,5,3,1,4,2,4
PERF7363,EMP1984,2023-11-25,2,2,3,2,5,5,1,5
PERF7364,EMP2192,2024-12-11,3,5,3,1,4,3,1,2
PERF7365,EMP1364,2023-11-17,1,2,1,1,2,5,5,5
PERF7366,EMP1343,2023-06-25,5,4,1,3,1,4,3,5
PERF7367,EMP1222,2024-08-06,4,3,3,4,0,4,2,2
PERF7368,EMP1763,2022-12-23,4,1,5,1,0,1,3,4
PERF7369,EMP2089,2024-02-15,2,5,4,2,1,3,4,4
PERF7370,EMP1864,2023-09-20,2,1,2,0,5,4,5,5
PERF7371,EMP2071,2023-07-05,4,2,5,4,3,2,5,3
PERF7372,EMP2015,2024-03-30,5,2,3,1,0,4,3,4
PERF7373,EMP1091,2024-08-06,4,2,3,4,5,2,1,3
PERF7374,EMP2200,2022-03-01,1,2,1,0,0,1,4,5
PERF7375,EMP1198,2022-01-10,3,3,1,1,2,2,2,5
PERF7376,EMP2341,2022-09-05,3,3,2,3,0,3,1,2
PERF7377,EMP1765,2024-07-28,5,5,3,2,4,4,5,4
PERF7378,EMP2299,2024-07-21,3,5,1,3,0,2,3,1
PERF7379,EMP2084,2024-03-15,4,1,1,4,0,2,4,5
PERF7380,EMP1295,2024-10-23,5,5,4,2,2,2,4,2
PERF7381,EMP1451,2023-03-25,1,1,2,1,4,5,5,3
PERF7382,EMP1743,2022-06-17,3,5,5,5,0,2,4,1
PERF7383,EMP1465,2022-05-08,4,2,3,3,5,1,5,2
PERF7384,EMP1981,2023-05-18,3,1,5,5,2,1,5,4
PERF7385,EMP1989,2023-11-28,2,1,3,1,0,1,1,1
PERF7386,EMP1300,2024-03-24,5,5,4,3,3,2,3,5
PERF7387,EMP2215,2022-10-20,1,4,4,1,0,5,2,4
PERF7388,EMP2409,2022-07-18,3,1,5,1,2,2,4,1
PERF7389,EMP1098,2022-10-05,3,4,2,1,1,2,1,2
PERF7390,EMP2162,2022-12-25,5,5,4,4,4,4,3,3
PERF7391,EMP1119,2023-11-06,4,3,4,2,3,3,1,3
PERF7392,EMP2033,2022-07-08,5,4,4,5,1,3,3,2
PERF7393,EMP1876,2022-03-03,2,5,3,2,1,3,2,2
PERF7394,EMP1513,2024-10-25,3,4,5,3,5,1,1,2
PERF7395,EMP1108,2022-04-22,4,5,3,2,0,2,3,1
PERF7396,EMP1340,2022-06-29,5,2,5,1,4,4,1,2
PERF7397,EMP1742,2023-02-19,4,4,2,1,3,3,2,1
PERF7398,EMP2020,2022-01-05,3,2,2,5,3,3,2,4
PERF7399,EMP1790,2023-02-13,4,4,5,0,0,3,1,2
PERF7400,EMP1702,2024-05-04,1,3,3,3,5,5,3,2
PERF7401,EMP2098,2023-08-19,5,1,3,0,0,4,1,2
PERF7402,EMP1698,2023-01-25,1,3,5,1,3,3,5,2
PERF7403,EMP1519,2024-09-18,3,5,1,2,5,4,1,1
PERF7404,EMP1689,2022-12-18,1,5,3,2,4,3,5,5
PERF7405,EMP1738,2023-06-24,2,2,4,4,1,1,4,3
PERF7406,EMP1889,2022-04-14,4,5,1,1,2,5,4,2
PERF7407,EMP1708,2023-11-28,5,1,2,4,3,3,2,5
PERF7408,EMP2395,2023-10-20,2,1,5,5,2,1,3,5
PERF7409,EMP1449,2024-02-18,4,5,5,3,1,2,1,4
PERF7410,EMP2034,2022-04-24,4,2,4,1,3,3,2,1
PERF7411,EMP1101,2023-03-30,4,4,1,2,4,5,2,1
PERF7412,EMP2058,2023-11-11,2,1,4,1,5,5,2,2
PERF7413,EMP1957,2022-08-15,5,3,4,3,5,2,2,4
PERF7414,EMP2125,2023-02-05,2,2,5,0,3,1,4,4
PERF7415,EMP2425,2023-10-18,3,5,1,4,2,3,4,3
PERF7416,EMP1669,2024-09-13,5,4,2,0,5,4,1,3
PERF7417,EMP2389,2022-05-29,1,5,1,2,5,3,1,3
PERF7418,EMP2290,2022-12-20,3,3,2,1,0,5,3,5
PERF7419,EMP2380,2023-10-14,4,3,2,4,5,2,3,3
PERF7420,EMP2067,2024-07-21,4,4,4,4,3,2,2,4
PERF7421,EMP1495,2022-07-08,1,4,5,2,3,1,5,3
PERF7422,EMP2153,2024-11-12,1,1,3,1,0,4,1,1
PERF7423,EMP1858,2023-08-20,5,3,1,3,3,4,5,1
PERF7424,EMP2115,2023-09-20,4,1,2,1,5,1,2,2
PERF7425,EMP1181,2024-04-28,4,5,1,5,3,5,4,4
PERF7426,EMP1551,2023-04-17,3,4,1,0,1,5,4,2
PERF7427,EMP2066,2024-07-29,2,5,5,0,0,5,3,2
PERF7428,EMP1723,2022-03-29,1,3,1,3,2,3,1,3
PERF7429,EMP1376,2022-07-10,1,3,3,3,4,2,5,3
PERF7430,EMP2488,2024-04-12,2,1,5,4,3,5,3,4
PERF7431,EMP1386,2022-04-06,3,4,4,5,1,2,1,3
PERF7432,EMP1926,2024-06-14,1,5,5,3,1,5,2,3
PERF7433,EMP2308,2024-04-01,2,1,1,5,5,1,4,2
PERF7434,EMP1599,2022-06-13,1,1,4,0,5,1,2,1
PERF7435,EMP2194,2022-05-29,5,5,2,0,1,4,4,5
PERF7436,EMP1657,2023-07-10,2,1,1,4,3,4,1,1
PERF7437,EMP1333,2022-08-19,3,1,4,2,0,4,2,1
PERF7438,EMP2304,2023-10-03,4,2,4,5,1,2,1,4
PERF7439,EMP2439,2022-01-09,5,3,2,3,4,2,1,1
PERF7440,EMP1421,2022-05-29,2,4,5,5,1,2,3,3
PERF7441,EMP1888,2022-05-30,3,4,1,0,3,2,5,4
PERF7442,EMP1045,2024-01-02,3,2,3,4,2,4,1,3
PERF7443,EMP2148,2022-10-05,5,1,5,4,4,4,4,3
PERF7444,EMP2383,2022-10-12,1,2,2,1,0,4,5,1
PERF7445,EMP2383,2023-09-24,5,5,4,0,0,4,4,3
PERF7446,EMP1828,2022-10-07,4,1,2,5,3,3,3,1
PERF7447,EMP2189,2023-07-25,5,3,3,3,4,5,1,2
PERF7448,EMP1161,2022-06-12,1,3,1,5,5,1,5,4
PERF7449,EMP1607,2023-10-29,1,1,3,0,5,3,5,2
PERF7450,EMP1605,2023-08-07,2,1,2,4,3,5,2,3
PERF7451,EMP1143,2023-03-16,1,4,2,5,3,4,3,4
PERF7452,EMP2363,2024-05-26,4,3,1,2,0,1,4,3
PERF7453,EMP1341,2024-05-19,5,1,3,3,2,3,4,1
PERF7454,EMP2364,2023-02-04,3,2,5,4,0,3,1,4
PERF7455,EMP1034,2022-08-18,2,4,3,1,4,3,5,5
PERF7456,EMP2215,2023-03-03,1,4,5,4,2,2,3,3
PERF7457,EMP2088,2024-12-29,2,4,3,0,5,1,1,3
PERF7458,EMP2126,2023-07-31,5,2,4,3,1,5,2,1
PERF7459,EMP2458,2024-07-04,1,4,3,2,2,3,1,2
PERF7460,EMP2387,2023-03-26,5,2,3,5,3,3,4,1
PERF7461,EMP1007,2023-05-12,3,4,5,5,0,3,5,5
PERF7462,EMP2039,2022-11-16,2,4,3,0,5,3,2,5
PERF7463,EMP1989,2022-05-28,4,1,2,5,0,3,5,4
PERF7464,EMP2294,2024-11-04,3,1,5,3,5,2,1,4
PERF7465,EMP1785,2022-09-24,3,4,2,4,1,5,4,2
PERF7466,EMP1726,2024-02-11,1,3,1,2,0,2,1,2
PERF7467,EMP2219,2022-12-19,2,2,2,1,4,4,1,5
PERF7468,EMP1979,2023-04-21,5,5,2,1,5,5,5,5
PERF7469,EMP1857,2022-07-12,2,5,1,2,5,4,3,5
PERF7470,EMP1704,2022-10-25,4,5,5,2,3,3,1,2
PERF7471,EMP2401,2022-12-26,2,3,5,3,5,5,3,2
PERF7472,EMP1405,2022-02-18,5,2,1,3,1,1,4,1
PERF7473,EMP1117,2023-02-03,2,5,5,5,5,2,4,5
PERF7474,EMP2172,2024-11-24,4,3,3,5,0,1,1,2
PERF7475,EMP1459,2023-03-13,5,3,2,5,1,5,4,1
PERF7476,EMP1958,2023-10-26,2,2,3,4,4,2,3,1
